,GAME_ID,TEAM_ID,HOME_TEAM_ID,SEASON,VISITOR_TEAM_ID,PLAYER_NAME,salarios
187,21900873,1610612752,1610612755,2019,1610612752,Elfrid Payton,8000000
188,21900873,1610612752,1610612755,2019,1610612752,Bobby Portis,15500000
189,21900874,1610612757,1610612754,2019,1610612757,Trevor Ariza,12195122
190,21900874,1610612757,1610612754,2019,1610612757,Hassan Whiteside,27093019
191,21900874,1610612757,1610612754,2019,1610612757,CJ McCollum,27556959
192,21900874,1610612757,1610612754,2019,1610612757,Damian Lillard,29802321
193,21900874,1610612757,1610612754,2019,1610612757,Jusuf Nurkic,12000000
194,21900874,1610612754,1610612754,2019,1610612757,Myles Turner,18000000
195,21900874,1610612754,1610612754,2019,1610612757,Victor Oladipo,21000000
196,21900874,1610612754,1610612754,2019,1610612757,Malcolm Brogdon,19767442
197,21900875,1610612758,1610612760,2019,1610612758,Harrison Barnes,18973214
198,21900875,1610612758,1610612760,2019,1610612758,Cory Joseph,11746032
199,21900875,1610612758,1610612760,2019,1610612758,Kent Bazemore,19269662
200,21900875,1610612758,1610612760,2019,1610612758,Jabari Parker,6500000
201,21900875,1610612760,1610612760,2019,1610612758,Steven Adams,25842697
202,21900875,1610612760,1610612760,2019,1610612758,Chris Paul,38328211
203,21900875,1610612760,1610612760,2019,1610612758,Danilo Gallinari,22615559
204,21900876,1610612747,1610612744,2019,1610612747,Danny Green,15000000
205,21900876,1610612747,1610612744,2019,1610612747,Avery Bradley,4767000
206,21900876,1610612747,1610612744,2019,1610612747,Kentavious Caldwell-Pope,8000000
207,21900876,1610612747,1610612744,2019,1610612747,Anthony Davis,27093019
208,21900876,1610612744,1610612744,2019,1610612747,Andrew Wiggins,27270000
209,21900876,1610612744,1610612744,2019,1610612747,Draymond Green,18539130
210,21900876,1610612744,1610612744,2019,1610612747,Kevon Looney,4629630
211,21900864,1610612766,1610612766,2019,1610612752,Bismack Biyombo,17000000
212,21900864,1610612766,1610612766,2019,1610612752,Terry Rozier,20253968
213,21900864,1610612766,1610612766,2019,1610612752,Nicolas Batum,25565217
214,21900864,1610612766,1610612766,2019,1610612752,Cody Zeller,14471910
215,21900864,1610612752,1610612766,2019,1610612752,Maurice Harkless,11511236
216,21900864,1610612752,1610612766,2019,1610612752,Julius Randle,20000000
217,21900864,1610612752,1610612766,2019,1610612752,Taj Gibson,9756098
218,21900864,1610612752,1610612766,2019,1610612752,Elfrid Payton,8000000
219,21900864,1610612752,1610612766,2019,1610612752,Bobby Portis,15500000
220,21900865,1610612755,1610612739,2019,1610612755,Tobias Harris,31034483
221,21900865,1610612755,1610612739,2019,1610612755,Al Horford,22558140
222,21900865,1610612755,1610612739,2019,1610612755,Josh Richardson,10125000
223,21900865,1610612739,1610612739,2019,1610612755,Kevin Love,28942830
224,21900865,1610612739,1610612739,2019,1610612755,Tristan Thompson,18539130
225,21900865,1610612755,1610612739,2019,1610612755,Joel Embiid,27504630
226,21900866,1610612764,1610612764,2019,1610612751,Thomas Bryant,7936508
227,21900866,1610612764,1610612764,2019,1610612751,Bradley Beal,27093019
228,21900866,1610612764,1610612764,2019,1610612751,Ian Mahinmi,15450051
229,21900866,1610612751,1610612764,2019,1610612751,Joe Harris,7667000
230,21900866,1610612751,1610612764,2019,1610612751,Spencer Dinwiddie,10605600
231,21900866,1610612751,1610612764,2019,1610612751,DeAndre Jordan,9302326
232,21900867,1610612737,1610612737,2019,1610612753,De'Andre Hunter,7068360
233,21900867,1610612737,1610612737,2019,1610612753,Jeff Teague,19000000
234,21900867,1610612753,1610612737,2019,1610612753,Aaron Gordon,20250000
235,21900867,1610612753,1610612737,2019,1610612753,Nikola Vucevic,22321429
236,21900867,1610612753,1610612737,2019,1610612753,Evan Fournier,17000000
237,21900867,1610612753,1610612737,2019,1610612753,Markelle Fultz,9745200
238,21900867,1610612753,1610612737,2019,1610612753,Terrence Ross,12500000
239,21900868,1610612750,1610612748,2019,1610612750,D'Angelo Russell,27285000
240,21900868,1610612750,1610612748,2019,1610612750,James Johnson,15349400
241,21900868,1610612748,1610612748,2019,1610612750,Jimmy Butler,32742000
242,21900868,1610612748,1610612748,2019,1610612750,Goran Dragic,19217900
243,21900868,1610612748,1610612748,2019,1610612750,Andre Iguodala,17185185
244,21900868,1610612748,1610612748,2019,1610612750,Solomon Hill,13248243
245,21900870,1610612763,1610612745,2019,1610612763,Jonas Valanciunas,16111111
246,21900870,1610612763,1610612745,2019,1610612763,Tyus Jones,9250000
247,21900870,1610612763,1610612745,2019,1610612763,Gorgui Dieng,16229213
248,21900870,1610612745,1610612745,2019,1610612763,Robert Covington,11301219
249,21900870,1610612745,1610612745,2019,1610612763,James Harden,38150000
250,21900870,1610612745,1610612745,2019,1610612763,Russell Westbrook,38506482
251,21900870,1610612745,1610612745,2019,1610612763,DeMarre Carroll,7000000
252,21900869,1610612742,1610612759,2019,1610612742,Kristaps Porzingis,27285000
253,21900869,1610612742,1610612759,2019,1610612742,Delon Wright,9473684
254,21900869,1610612742,1610612759,2019,1610612742,Courtney Lee,12759670
255,21900869,1610612759,1610612759,2019,1610612742,DeMar DeRozan,27739975
256,21900869,1610612759,1610612759,2019,1610612742,Rudy Gay,16000000
257,21900869,1610612759,1610612759,2019,1610612742,Patty Mills,13285714
258,21900871,1610612746,1610612756,2019,1610612746,Kawhi Leonard,32742000
259,21900871,1610612746,1610612756,2019,1610612746,Paul George,32852753
260,21900871,1610612746,1610612756,2019,1610612746,Patrick Beverley,12345679
261,21900871,1610612746,1610612756,2019,1610612746,Lou Williams,8000000
262,21900871,1610612746,1610612756,2019,1610612746,Reggie Jackson,18086957
263,21900871,1610612756,1610612756,2019,1610612746,Deandre Ayton,9481320
264,21900871,1610612756,1610612756,2019,1610612746,Devin Booker,27250000
265,21900871,1610612756,1610612756,2019,1610612746,Ricky Rubio,16190476
266,21900872,1610612738,1610612762,2019,1610612738,Gordon Hayward,32700690
267,21900872,1610612738,1610612762,2019,1610612738,Jayson Tatum,7830000
268,21900872,1610612738,1610612762,2019,1610612738,Jaylen Brown,6534829
269,21900872,1610612738,1610612762,2019,1610612738,Marcus Smart,12553471
270,21900872,1610612762,1610612762,2019,1610612738,Bojan Bogdanovic,16976744
271,21900872,1610612762,1610612762,2019,1610612738,Rudy Gobert,25008427
272,21900872,1610612762,1610612762,2019,1610612738,Mike Conley,32511623
273,21900872,1610612762,1610612762,2019,1610612738,Joe Ingles,11954546
274,21900872,1610612762,1610612762,2019,1610612738,Jordan Clarkson,13437500
275,21900857,1610612766,1610612754,2019,1610612766,Bismack Biyombo,17000000
276,21900857,1610612766,1610612754,2019,1610612766,Terry Rozier,20253968
277,21900857,1610612766,1610612754,2019,1610612766,Nicolas Batum,25565217
278,21900857,1610612766,1610612754,2019,1610612766,Cody Zeller,14471910
279,21900857,1610612754,1610612754,2019,1610612766,Myles Turner,18000000
280,21900857,1610612754,1610612754,2019,1610612766,Malcolm Brogdon,19767442
281,21900858,1610612749,1610612761,2019,1610612749,Giannis Antetokounmpo,25842697
282,21900858,1610612749,1610612761,2019,1610612749,Brook Lopez,12093023
283,21900858,1610612749,1610612761,2019,1610612749,Eric Bledsoe,15625000
284,21900858,1610612749,1610612761,2019,1610612749,Marvin Williams,15006250
285,21900858,1610612749,1610612761,2019,1610612749,George Hill,9206349
286,21900858,1610612761,1610612761,2019,1610612749,Kyle Lowry,33296296
287,21900858,1610612761,1610612761,2019,1610612749,Fred VanVleet,9279900
288,21900858,1610612749,1610612761,2019,1610612749,Khris Middleton,30689655
289,21900858,1610612761,1610612761,2019,1610612749,Serge Ibaka,23271605
290,21900859,1610612741,1610612741,2019,1610612760,Tomas Satoransky,10000000
