GAME_DATE_EST,GAME_ID,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,HOME_TEAM_WINS,SEASON_ID,TEAM_homeTeam,G_homeTeam,W_homeTeam,L_homeTeam,W_PCT_homeTeam,TEAM_awayTeam,G_awayTeam,W_awayTeam,L_awayTeam,W_PCT_awayTeam,VICTORIA
2008-01-23,20700617,1610612741,1610612754,2007,1,22007,Chicago,40,16,24,0.4,Indiana,42,19,23,0.452,LOCAL
2008-01-23,20700619,1610612743,1610612737,2007,1,22007,Denver,40,24,16,0.6,Atlanta,38,18,20,0.474,LOCAL
2008-01-23,20700620,1610612760,1610612745,2007,0,22007,Seattle,41,9,32,0.22,Houston,41,22,19,0.537,VISITANTE
2008-01-23,20700621,1610612746,1610612758,2007,1,22007,L.A. Clippers,37,12,25,0.324,Sacramento,40,18,22,0.45,LOCAL
2008-01-23,20700615,1610612740,1610612757,2007,1,22007,New Orleans,40,28,12,0.7,Portland,41,25,16,0.61,LOCAL
2008-01-24,20700624,1610612744,1610612751,2007,1,22007,Golden State,43,25,18,0.581,New Jersey,41,18,23,0.439,LOCAL
2008-01-24,20700623,1610612749,1610612754,2007,1,22007,Milwaukee,42,16,26,0.381,Indiana,43,19,24,0.442,LOCAL
2008-01-24,20700622,1610612748,1610612759,2007,0,22007,Miami,41,8,33,0.195,San Antonio,40,27,13,0.675,VISITANTE
2008-01-25,20700626,1610612764,1610612763,2007,1,22007,Washington,40,22,18,0.55,Memphis,42,12,30,0.28600000000000003,LOCAL
2008-01-25,20700627,1610612739,1610612756,2007,0,22007,Cleveland,41,23,18,0.561,Phoenix,43,30,13,0.698,VISITANTE
2008-01-25,20700630,1610612765,1610612753,2007,1,22007,Detroit,43,30,13,0.698,Orlando,44,27,17,0.614,LOCAL
2008-01-25,20700628,1610612738,1610612750,2007,1,22007,Boston,40,33,7,0.825,Minnesota,41,7,34,0.171,LOCAL
2008-01-25,20700629,1610612752,1610612755,2007,1,22007,New York,41,13,28,0.317,Philadelphia,43,16,27,0.3720000000000001,LOCAL
2008-01-25,20700631,1610612740,1610612746,2007,1,22007,New Orleans,41,29,12,0.7070000000000001,L.A. Clippers,38,13,25,0.342,LOCAL
2008-01-25,20700635,1610612762,1610612758,2007,1,22007,Utah,42,24,18,0.5710000000000001,Sacramento,41,18,23,0.439,LOCAL
2008-01-25,20700633,1610612742,1610612747,2007,1,22007,Dallas,41,28,13,0.6829999999999999,L.A. Lakers,40,27,13,0.675,LOCAL
2008-01-25,20700634,1610612743,1610612751,2007,1,22007,Denver,41,25,16,0.61,New Jersey,42,18,24,0.429,LOCAL
2008-01-25,20700636,1610612757,1610612745,2007,0,22007,Portland,42,25,17,0.595,Houston,42,23,19,0.5479999999999999,VISITANTE
2008-01-25,20700637,1610612760,1610612737,2007,0,22007,Seattle,42,9,33,0.214,Atlanta,39,18,21,0.462,VISITANTE
2008-01-25,20700625,1610612761,1610612749,2007,1,22007,Toronto,42,23,19,0.5479999999999999,Milwaukee,43,17,26,0.395,LOCAL
2008-01-25,20700632,1610612741,1610612766,2007,0,22007,Chicago,41,17,24,0.415,Charlotte,42,16,26,0.381,VISITANTE
2008-01-26,20700640,1610612763,1610612746,2007,1,22007,Memphis,43,12,31,0.27899999999999997,L.A. Clippers,39,13,26,0.33299999999999996,LOCAL
2008-01-26,20700639,1610612766,1610612755,2007,0,22007,Charlotte,43,17,26,0.395,Philadelphia,44,16,28,0.364,VISITANTE
2008-01-26,20700641,1610612759,1610612740,2007,0,22007,San Antonio,41,28,13,0.6829999999999999,New Orleans,42,30,12,0.7140000000000001,VISITANTE
2008-01-26,20700638,1610612748,1610612754,2007,1,22007,Miami,42,8,34,0.19,Indiana,44,19,25,0.4320000000000001,LOCAL
2008-01-27,20700642,1610612741,1610612756,2007,0,22007,Chicago,42,17,25,0.405,Phoenix,44,31,13,0.705,VISITANTE
2008-01-27,20700645,1610612749,1610612764,2007,1,22007,Milwaukee,44,17,27,0.386,Washington,41,23,18,0.561,LOCAL
2008-01-27,20700644,1610612753,1610612738,2007,1,22007,Orlando,45,27,18,0.6,Boston,41,34,7,0.8290000000000001,LOCAL
2008-01-27,20700646,1610612757,1610612737,2007,1,22007,Portland,43,25,18,0.581,Atlanta,40,19,21,0.475,LOCAL
2008-01-27,20700643,1610612747,1610612739,2007,0,22007,L.A. Lakers,41,27,14,0.659,Cleveland,42,23,19,0.5479999999999999,VISITANTE
2008-01-27,20700648,1610612750,1610612751,2007,1,22007,Minnesota,42,7,35,0.16699999999999998,New Jersey,43,18,25,0.419,LOCAL
2008-01-27,20700649,1610612745,1610612762,2007,0,22007,Houston,43,24,19,0.5579999999999999,Utah,43,25,18,0.581,VISITANTE
2008-01-27,20700650,1610612744,1610612752,2007,1,22007,Golden State,44,26,18,0.591,New York,42,14,28,0.33299999999999996,LOCAL
2008-01-27,20700651,1610612760,1610612758,2007,0,22007,Seattle,43,9,34,0.209,Sacramento,42,18,24,0.429,VISITANTE
2008-01-27,20700647,1610612742,1610612743,2007,1,22007,Dallas,42,29,13,0.69,Denver,42,26,16,0.619,LOCAL
2008-01-28,20700655,1610612746,1610612766,2007,0,22007,L.A. Clippers,40,13,27,0.325,Charlotte,44,17,27,0.386,VISITANTE
2008-01-28,20700654,1610612762,1610612759,2007,1,22007,Utah,44,26,18,0.591,San Antonio,42,28,14,0.667,LOCAL
2008-01-28,20700653,1610612740,1610612743,2007,1,22007,New Orleans,43,31,12,0.721,Denver,43,26,17,0.605,LOCAL
2008-01-28,20700652,1610612763,1610612742,2007,0,22007,Memphis,44,13,31,0.295,Dallas,43,30,13,0.698,VISITANTE
2008-01-29,20700656,1610612764,1610612761,2007,1,22007,Washington,42,23,19,0.5479999999999999,Toronto,43,24,19,0.5579999999999999,LOCAL
2008-01-29,20700657,1610612754,1610612765,2007,0,22007,Indiana,45,19,26,0.42200000000000004,Detroit,44,31,13,0.705,VISITANTE
2008-01-29,20700658,1610612751,1610612749,2007,1,22007,New Jersey,44,18,26,0.409,Milwaukee,45,18,27,0.4,LOCAL
2008-01-29,20700659,1610612748,1610612738,2007,0,22007,Miami,43,9,34,0.209,Boston,42,34,8,0.81,VISITANTE
2008-01-29,20700663,1610612760,1610612759,2007,1,22007,Seattle,44,9,35,0.205,San Antonio,43,28,15,0.6509999999999999,LOCAL
2008-01-29,20700661,1610612745,1610612744,2007,1,22007,Houston,44,24,20,0.545,Golden State,45,27,18,0.6,LOCAL
2008-01-29,20700662,1610612756,1610612737,2007,1,22007,Phoenix,45,32,13,0.711,Atlanta,41,19,22,0.46299999999999997,LOCAL
2008-01-29,20700664,1610612747,1610612752,2007,1,22007,L.A. Lakers,42,27,15,0.643,New York,43,14,29,0.326,LOCAL
2008-01-29,20700660,1610612741,1610612750,2007,1,22007,Chicago,43,17,26,0.395,Minnesota,43,8,35,0.18600000000000005,LOCAL
2008-01-30,20700668,1610612763,1610612743,2007,0,22007,Memphis,45,13,32,0.289,Denver,44,26,18,0.591,VISITANTE
2008-01-30,20700666,1610612755,1610612749,2007,1,22007,Philadelphia,45,17,28,0.37799999999999995,Milwaukee,46,18,28,0.391,LOCAL
2008-01-30,20700667,1610612753,1610612748,2007,1,22007,Orlando,46,28,18,0.609,Miami,44,9,35,0.205,LOCAL
2008-01-30,20700669,1610612740,1610612744,2007,0,22007,New Orleans,44,32,12,0.727,Golden State,46,27,19,0.5870000000000001,VISITANTE
2008-01-30,20700665,1610612761,1610612764,2007,1,22007,Toronto,44,24,20,0.545,Washington,43,24,19,0.5579999999999999,LOCAL
2008-01-30,20700671,1610612762,1610612752,2007,1,22007,Utah,45,27,18,0.6,New York,44,14,30,0.318,LOCAL
2008-01-30,20700672,1610612757,1610612739,2007,0,22007,Portland,44,26,18,0.591,Cleveland,43,24,19,0.5579999999999999,VISITANTE
2008-01-30,20700673,1610612758,1610612766,2007,1,22007,Sacramento,43,19,24,0.442,Charlotte,45,18,27,0.4,LOCAL
2008-01-30,20700674,1610612746,1610612737,2007,1,22007,L.A. Clippers,41,13,28,0.317,Atlanta,42,19,23,0.452,LOCAL
2008-01-30,20700670,1610612750,1610612741,2007,1,22007,Minnesota,44,8,36,0.182,Chicago,44,18,26,0.409,LOCAL
2008-01-31,20700678,1610612756,1610612759,2007,0,22007,Phoenix,46,33,13,0.7170000000000001,San Antonio,44,28,16,0.636,VISITANTE
2008-01-31,20700677,1610612760,1610612739,2007,1,22007,Seattle,45,10,35,0.222,Cleveland,44,25,19,0.568,LOCAL
2008-01-31,20700676,1610612738,1610612742,2007,1,22007,Boston,43,35,8,0.8140000000000001,Dallas,44,31,13,0.705,LOCAL
2008-01-31,20700675,1610612765,1610612747,2007,1,22007,Detroit,45,32,13,0.711,L.A. Lakers,43,28,15,0.6509999999999999,LOCAL
2008-02-01,20700679,1610612761,1610612747,2007,0,22007,Toronto,45,25,20,0.556,L.A. Lakers,44,28,16,0.636,VISITANTE
2008-02-01,20700680,1610612755,1610612753,2007,0,22007,Philadelphia,46,18,28,0.391,Orlando,47,29,18,0.617,VISITANTE
2008-02-01,20700681,1610612764,1610612762,2007,0,22007,Washington,44,24,20,0.545,Utah,46,28,18,0.609,VISITANTE
2008-02-01,20700683,1610612748,1610612751,2007,0,22007,Miami,45,9,36,0.2,New Jersey,45,19,26,0.42200000000000004,VISITANTE
2008-02-01,20700682,1610612754,1610612745,2007,0,22007,Indiana,46,19,27,0.413,Houston,45,25,20,0.556,VISITANTE
2008-02-01,20700685,1610612758,1610612740,2007,1,22007,Sacramento,44,20,24,0.455,New Orleans,45,32,13,0.711,LOCAL
2008-02-01,20700686,1610612744,1610612766,2007,1,22007,Golden State,47,28,19,0.596,Charlotte,46,18,28,0.391,LOCAL
2008-02-01,20700687,1610612757,1610612752,2007,1,22007,Portland,45,26,19,0.578,New York,45,14,31,0.311,LOCAL
2008-02-01,20700684,1610612750,1610612746,2007,1,22007,Minnesota,45,9,36,0.2,L.A. Clippers,42,14,28,0.33299999999999996,LOCAL
2008-02-02,20700688,1610612737,1610612751,2007,1,22007,Atlanta,43,19,24,0.442,New Jersey,46,20,26,0.435,LOCAL
2008-02-02,20700689,1610612754,1610612753,2007,0,22007,Indiana,47,19,28,0.40399999999999997,Orlando,48,30,18,0.625,VISITANTE
2008-02-02,20700690,1610612739,1610612746,2007,1,22007,Cleveland,45,25,20,0.556,L.A. Clippers,43,14,29,0.326,LOCAL
2008-02-02,20700691,1610612763,1610612762,2007,0,22007,Memphis,46,13,33,0.28300000000000003,Utah,47,29,18,0.617,VISITANTE
2008-02-02,20700693,1610612743,1610612766,2007,1,22007,Denver,45,27,18,0.6,Charlotte,47,18,29,0.38299999999999995,LOCAL
2008-02-02,20700694,1610612758,1610612741,2007,1,22007,Sacramento,45,21,24,0.467,Chicago,45,18,27,0.4,LOCAL
2008-02-02,20700695,1610612760,1610612752,2007,1,22007,Seattle,46,11,35,0.239,New York,46,14,32,0.304,LOCAL
2008-02-02,20700692,1610612749,1610612745,2007,0,22007,Milwaukee,47,18,29,0.38299999999999995,Houston,46,26,20,0.565,VISITANTE
2008-02-03,20700697,1610612765,1610612742,2007,1,22007,Detroit,46,33,13,0.7170000000000001,Dallas,45,31,14,0.6890000000000001,LOCAL
2008-02-03,20700696,1610612764,1610612747,2007,0,22007,Washington,45,24,21,0.5329999999999999,L.A. Lakers,45,29,16,0.644,VISITANTE
2008-02-04,20700701,1610612748,1610612761,2007,0,22007,Miami,46,9,37,0.196,Toronto,46,25,21,0.5429999999999999,VISITANTE
2008-02-04,20700699,1610612753,1610612742,2007,0,22007,Orlando,49,31,18,0.633,Dallas,46,31,15,0.674,VISITANTE
2008-02-04,20700700,1610612752,1610612746,2007,0,22007,New York,47,14,33,0.298,L.A. Clippers,44,14,30,0.318,VISITANTE
2008-02-04,20700702,1610612750,1610612745,2007,0,22007,Minnesota,46,10,36,0.217,Houston,47,27,20,0.574,VISITANTE
2008-02-04,20700698,1610612737,1610612755,2007,1,22007,Atlanta,44,20,24,0.455,Philadelphia,47,18,29,0.38299999999999995,LOCAL
2008-02-04,20700704,1610612756,1610612766,2007,1,22007,Phoenix,47,33,14,0.7020000000000001,Charlotte,48,18,30,0.375,LOCAL
2008-02-04,20700705,1610612757,1610612743,2007,0,22007,Portland,46,27,19,0.5870000000000001,Denver,46,28,18,0.609,VISITANTE
2008-02-04,20700706,1610612760,1610612741,2007,0,22007,Seattle,47,12,35,0.255,Chicago,46,18,28,0.391,VISITANTE
2008-02-04,20700703,1610612762,1610612740,2007,1,22007,Utah,48,30,18,0.625,New Orleans,46,32,14,0.696,LOCAL
2008-02-05,20700711,1610612763,1610612749,2007,0,22007,Memphis,47,13,34,0.27699999999999997,Milwaukee,48,18,30,0.375,VISITANTE
2008-02-05,20700710,1610612751,1610612747,2007,0,22007,New Jersey,47,20,27,0.426,L.A. Lakers,46,30,16,0.652,VISITANTE
2008-02-05,20700709,1610612754,1610612759,2007,0,22007,Indiana,48,19,29,0.396,San Antonio,45,29,16,0.644,VISITANTE
2008-02-05,20700708,1610612739,1610612738,2007,1,22007,Cleveland,46,26,20,0.565,Boston,44,36,8,0.818,LOCAL
2008-02-05,20700707,1610612755,1610612764,2007,1,22007,Philadelphia,48,18,30,0.375,Washington,46,24,22,0.522,LOCAL
2008-02-06,20700712,1610612764,1610612759,2007,0,22007,Washington,47,24,23,0.511,San Antonio,46,30,16,0.652,VISITANTE
2008-02-06,20700713,1610612737,1610612747,2007,1,22007,Atlanta,45,21,24,0.467,L.A. Lakers,47,31,16,0.66,LOCAL
2008-02-06,20700714,1610612753,1610612751,2007,1,22007,Orlando,50,31,19,0.62,New Jersey,48,20,28,0.41700000000000004,LOCAL
2008-02-06,20700715,1610612738,1610612746,2007,1,22007,Boston,45,36,9,0.8,L.A. Clippers,45,15,30,0.33299999999999996,LOCAL
2008-02-06,20700716,1610612752,1610612754,2007,0,22007,New York,48,14,34,0.292,Indiana,49,19,30,0.38799999999999996,VISITANTE
2008-02-06,20700718,1610612742,1610612749,2007,1,22007,Dallas,47,32,15,0.6809999999999999,Milwaukee,49,19,30,0.38799999999999996,LOCAL
2008-02-06,20700719,1610612743,1610612762,2007,0,22007,Denver,47,29,18,0.617,Utah,49,31,18,0.633,VISITANTE
2008-02-06,20700720,1610612756,1610612740,2007,0,22007,Phoenix,48,34,14,0.708,New Orleans,47,32,15,0.6809999999999999,VISITANTE
2008-02-06,20700721,1610612758,1610612760,2007,0,22007,Sacramento,46,22,24,0.478,Seattle,48,12,36,0.25,VISITANTE
2008-02-06,20700722,1610612757,1610612741,2007,1,22007,Portland,47,27,20,0.574,Chicago,47,19,28,0.40399999999999997,LOCAL
2008-02-06,20700717,1610612765,1610612748,2007,1,22007,Detroit,47,34,13,0.723,Miami,47,9,38,0.191,LOCAL
2008-02-07,20700725,1610612744,1610612741,2007,0,22007,Golden State,48,29,19,0.604,Chicago,48,19,29,0.396,VISITANTE
2008-02-07,20700724,1610612745,1610612739,2007,1,22007,Houston,48,28,20,0.583,Cleveland,47,27,20,0.574,LOCAL
2008-02-07,20700723,1610612755,1610612748,2007,1,22007,Philadelphia,49,19,30,0.38799999999999996,Miami,48,9,39,0.188,LOCAL
2008-02-08,20700730,1610612737,1610612739,2007,0,22007,Atlanta,46,22,24,0.478,Cleveland,48,27,21,0.563,VISITANTE
2008-02-08,20700727,1610612766,1610612751,2007,0,22007,Charlotte,49,18,31,0.3670000000000001,New Jersey,49,20,29,0.408,VISITANTE
2008-02-08,20700726,1610612761,1610612746,2007,0,22007,Toronto,47,26,21,0.5529999999999999,L.A. Clippers,46,15,31,0.326,VISITANTE
2008-02-08,20700729,1610612752,1610612759,2007,0,22007,New York,49,14,35,0.28600000000000003,San Antonio,47,31,16,0.66,VISITANTE
2008-02-08,20700731,1610612765,1610612757,2007,1,22007,Detroit,48,35,13,0.7290000000000001,Portland,48,28,20,0.583,LOCAL
2008-02-08,20700728,1610612753,1610612747,2007,0,22007,Orlando,51,32,19,0.627,L.A. Lakers,48,31,17,0.6459999999999999,VISITANTE
2008-02-08,20700733,1610612742,1610612763,2007,1,22007,Dallas,48,33,15,0.688,Memphis,48,13,35,0.271,LOCAL
2008-02-08,20700734,1610612756,1610612760,2007,1,22007,Phoenix,49,34,15,0.6940000000000001,Seattle,49,13,36,0.265,LOCAL
2008-02-08,20700735,1610612758,1610612762,2007,1,22007,Sacramento,47,22,25,0.46799999999999997,Utah,50,32,18,0.64,LOCAL
2008-02-08,20700736,1610612743,1610612764,2007,1,22007,Denver,48,29,19,0.604,Washington,48,24,24,0.5,LOCAL
2008-02-08,20700732,1610612750,1610612738,2007,0,22007,Minnesota,47,10,37,0.213,Boston,46,37,9,0.804,VISITANTE
2008-02-09,20700743,1610612744,1610612758,2007,1,22007,Golden State,49,29,20,0.5920000000000001,Sacramento,48,23,25,0.479,LOCAL
2008-02-09,20700742,1610612762,1610612741,2007,1,22007,Utah,51,32,19,0.627,Chicago,49,20,29,0.408,LOCAL
2008-02-09,20700741,1610612745,1610612737,2007,1,22007,Houston,49,29,20,0.5920000000000001,Atlanta,47,22,25,0.46799999999999997,LOCAL
2008-02-09,20700740,1610612749,1610612752,2007,0,22007,Milwaukee,50,19,31,0.38,New York,50,14,36,0.28,VISITANTE
2008-02-09,20700739,1610612740,1610612763,2007,1,22007,New Orleans,48,33,15,0.688,Memphis,49,13,36,0.265,LOCAL
2008-02-09,20700738,1610612755,1610612746,2007,1,22007,Philadelphia,50,20,30,0.4,L.A. Clippers,47,16,31,0.34,LOCAL
2008-02-09,20700737,1610612754,1610612757,2007,1,22007,Indiana,50,20,30,0.4,Portland,49,28,21,0.5710000000000001,LOCAL
2008-02-10,20700749,1610612738,1610612759,2007,1,22007,Boston,47,38,9,0.809,San Antonio,48,32,16,0.667,LOCAL
2008-02-10,20700745,1610612748,1610612747,2007,0,22007,Miami,49,9,40,0.184,L.A. Lakers,49,32,17,0.653,VISITANTE
2008-02-10,20700747,1610612765,1610612766,2007,1,22007,Detroit,49,36,13,0.735,Charlotte,50,18,32,0.36,LOCAL
2008-02-10,20700746,1610612751,1610612742,2007,1,22007,New Jersey,50,21,29,0.42,Dallas,49,34,15,0.6940000000000001,LOCAL
2008-02-10,20700744,1610612739,1610612743,2007,0,22007,Cleveland,49,28,21,0.5710000000000001,Denver,49,30,19,0.612,VISITANTE
2008-02-10,20700750,1610612756,1610612764,2007,1,22007,Phoenix,50,35,15,0.7,Washington,49,24,25,0.49,LOCAL
2008-02-10,20700748,1610612750,1610612761,2007,0,22007,Minnesota,48,10,38,0.20800000000000002,Toronto,48,26,22,0.542,VISITANTE
2008-02-11,20700751,1610612761,1610612759,2007,0,22007,Toronto,49,27,22,0.551,San Antonio,49,32,17,0.653,VISITANTE
2008-02-11,20700753,1610612766,1610612747,2007,0,22007,Charlotte,51,18,33,0.353,L.A. Lakers,50,33,17,0.66,VISITANTE
2008-02-11,20700754,1610612753,1610612739,2007,0,22007,Orlando,52,32,20,0.615,Cleveland,50,28,22,0.56,VISITANTE
2008-02-11,20700752,1610612755,1610612742,2007,1,22007,Philadelphia,51,21,30,0.41200000000000003,Dallas,50,34,16,0.68,LOCAL
2008-02-11,20700756,1610612745,1610612757,2007,1,22007,Houston,50,30,20,0.6,Portland,50,28,22,0.56,LOCAL
2008-02-11,20700757,1610612744,1610612764,2007,1,22007,Golden State,50,30,20,0.6,Washington,50,24,26,0.48,LOCAL
2008-02-11,20700755,1610612749,1610612746,2007,0,22007,Milwaukee,51,19,32,0.373,L.A. Clippers,48,16,32,0.33299999999999996,VISITANTE
2008-02-12,20700763,1610612741,1610612740,2007,0,22007,Chicago,50,20,30,0.4,New Orleans,49,34,15,0.6940000000000001,VISITANTE
2008-02-12,20700762,1610612763,1610612758,2007,1,22007,Memphis,50,13,37,0.26,Sacramento,49,23,26,0.469,LOCAL
2008-02-12,20700761,1610612748,1610612743,2007,0,22007,Miami,50,9,41,0.18,Denver,50,31,19,0.62,VISITANTE
2008-02-12,20700760,1610612751,1610612750,2007,1,22007,New Jersey,51,22,29,0.431,Minnesota,49,10,39,0.204,LOCAL
2008-02-12,20700759,1610612754,1610612738,2007,0,22007,Indiana,51,21,30,0.41200000000000003,Boston,48,39,9,0.813,VISITANTE
2008-02-12,20700758,1610612737,1610612765,2007,0,22007,Atlanta,48,22,26,0.45799999999999996,Detroit,50,37,13,0.74,VISITANTE
2008-02-13,20700768,1610612739,1610612759,2007,0,22007,Cleveland,51,29,22,0.569,San Antonio,50,33,17,0.66,VISITANTE
2008-02-13,20700767,1610612753,1610612743,2007,1,22007,Orlando,53,32,21,0.604,Denver,51,32,19,0.627,LOCAL
2008-02-13,20700764,1610612761,1610612751,2007,1,22007,Toronto,50,27,23,0.54,New Jersey,52,23,29,0.442,LOCAL
2008-02-13,20700769,1610612738,1610612752,2007,1,22007,Boston,49,40,9,0.816,New York,51,15,36,0.294,LOCAL
2008-02-13,20700765,1610612755,1610612763,2007,1,22007,Philadelphia,52,22,30,0.423,Memphis,51,14,37,0.275,LOCAL
2008-02-13,20700770,1610612765,1610612754,2007,1,22007,Detroit,51,38,13,0.745,Indiana,52,21,31,0.40399999999999997,LOCAL
2008-02-13,20700766,1610612766,1610612737,2007,1,22007,Charlotte,52,18,34,0.34600000000000003,Atlanta,49,22,27,0.449,LOCAL
2008-02-13,20700772,1610612750,1610612747,2007,0,22007,Minnesota,50,10,40,0.2,L.A. Lakers,51,34,17,0.667,VISITANTE
2008-02-13,20700773,1610612745,1610612758,2007,1,22007,Houston,51,31,20,0.608,Sacramento,50,23,27,0.46,LOCAL
2008-02-13,20700774,1610612742,1610612757,2007,1,22007,Dallas,51,34,17,0.667,Portland,51,28,23,0.5489999999999999,LOCAL
2008-02-13,20700775,1610612744,1610612756,2007,1,22007,Golden State,51,31,20,0.608,Phoenix,51,36,15,0.706,LOCAL
2008-02-13,20700771,1610612749,1610612740,2007,0,22007,Milwaukee,52,19,33,0.365,New Orleans,50,35,15,0.7,VISITANTE
2008-02-13,20700776,1610612760,1610612762,2007,0,22007,Seattle,50,13,37,0.26,Utah,52,33,19,0.635,VISITANTE
2008-02-13,20700777,1610612746,1610612764,2007,0,22007,L.A. Clippers,49,17,32,0.34700000000000003,Washington,51,24,27,0.47100000000000003,VISITANTE
2008-02-14,20700779,1610612756,1610612742,2007,1,22007,Phoenix,52,36,16,0.6920000000000001,Dallas,52,35,17,0.6729999999999999,LOCAL
2008-02-14,20700778,1610612741,1610612748,2007,1,22007,Chicago,51,20,31,0.392,Miami,51,9,42,0.17600000000000002,LOCAL
2008-02-19,20700780,1610612764,1610612752,2007,0,22007,Washington,52,25,27,0.48100000000000004,New York,52,15,37,0.28800000000000003,VISITANTE
2008-02-19,20700781,1610612739,1610612745,2007,0,22007,Cleveland,52,29,23,0.5579999999999999,Houston,52,32,20,0.615,VISITANTE
2008-02-19,20700782,1610612765,1610612753,2007,0,22007,Detroit,52,39,13,0.75,Orlando,54,33,21,0.611,VISITANTE
2008-02-19,20700783,1610612750,1610612755,2007,1,22007,Minnesota,51,10,41,0.196,Philadelphia,53,23,30,0.434,LOCAL
2008-02-19,20700784,1610612759,1610612766,2007,1,22007,San Antonio,51,34,17,0.667,Charlotte,53,19,34,0.358,LOCAL
2008-02-19,20700786,1610612762,1610612744,2007,1,22007,Utah,53,34,19,0.642,Golden State,52,32,20,0.615,LOCAL
2008-02-19,20700787,1610612757,1610612758,2007,0,22007,Portland,52,28,24,0.5379999999999999,Sacramento,51,23,28,0.451,VISITANTE
2008-02-19,20700788,1610612760,1610612763,2007,1,22007,Seattle,51,13,38,0.255,Memphis,52,14,38,0.26899999999999996,LOCAL
2008-02-19,20700789,1610612747,1610612737,2007,1,22007,L.A. Lakers,52,35,17,0.6729999999999999,Atlanta,50,22,28,0.44,LOCAL
2008-02-19,20700785,1610612743,1610612738,2007,1,22007,Denver,52,32,20,0.615,Boston,50,41,9,0.82,LOCAL
2008-02-20,20700790,1610612761,1610612753,2007,1,22007,Toronto,51,28,23,0.5489999999999999,Orlando,55,34,21,0.618,LOCAL
2008-02-20,20700799,1610612744,1610612738,2007,1,22007,Golden State,53,32,21,0.604,Boston,51,41,10,0.804,LOCAL
2008-02-20,20700798,1610612746,1610612763,2007,1,22007,L.A. Clippers,50,17,33,0.34,Memphis,53,14,39,0.264,LOCAL
2008-02-20,20700797,1610612758,1610612737,2007,1,22007,Sacramento,52,24,28,0.462,Atlanta,51,22,29,0.431,LOCAL
2008-02-20,20700796,1610612756,1610612747,2007,0,22007,Phoenix,53,37,16,0.698,L.A. Lakers,53,36,17,0.679,VISITANTE
2008-02-20,20700795,1610612740,1610612742,2007,1,22007,New Orleans,51,36,15,0.706,Dallas,53,35,18,0.66,LOCAL
2008-02-20,20700794,1610612749,1610612765,2007,1,22007,Milwaukee,53,19,34,0.358,Detroit,53,39,14,0.736,LOCAL
2008-02-20,20700793,1610612751,1610612741,2007,1,22007,New Jersey,53,23,30,0.434,Chicago,52,21,31,0.40399999999999997,LOCAL
2008-02-20,20700792,1610612754,1610612739,2007,0,22007,Indiana,53,21,32,0.396,Cleveland,53,29,24,0.547,VISITANTE
2008-02-20,20700791,1610612755,1610612752,2007,1,22007,Philadelphia,54,23,31,0.426,New York,53,16,37,0.302,LOCAL
2008-02-21,20700801,1610612750,1610612759,2007,0,22007,Minnesota,52,11,41,0.212,San Antonio,52,35,17,0.6729999999999999,VISITANTE
2008-02-21,20700800,1610612745,1610612748,2007,1,22007,Houston,53,33,20,0.623,Miami,52,9,43,0.17300000000000001,LOCAL
2008-02-21,20700802,1610612757,1610612760,2007,1,22007,Portland,53,28,25,0.528,Seattle,52,14,38,0.26899999999999996,LOCAL
2008-02-22,20700808,1610612765,1610612749,2007,1,22007,Detroit,54,39,15,0.722,Milwaukee,54,20,34,0.37,LOCAL
2008-02-22,20700815,1610612760,1610612757,2007,1,22007,Seattle,53,14,39,0.264,Portland,54,29,25,0.537,LOCAL
2008-02-22,20700814,1610612744,1610612737,2007,0,22007,Golden State,54,33,21,0.611,Atlanta,52,22,30,0.423,VISITANTE
2008-02-22,20700813,1610612746,1610612762,2007,1,22007,L.A. Clippers,51,18,33,0.353,Utah,54,35,19,0.648,LOCAL
2008-02-22,20700812,1610612756,1610612738,2007,1,22007,Phoenix,54,37,17,0.685,Boston,52,41,11,0.7879999999999999,LOCAL
2008-02-22,20700811,1610612740,1610612745,2007,0,22007,New Orleans,52,37,15,0.7120000000000001,Houston,54,34,20,0.63,VISITANTE
2008-02-22,20700810,1610612763,1610612742,2007,0,22007,Memphis,54,14,40,0.259,Dallas,54,35,19,0.648,VISITANTE
2008-02-22,20700809,1610612741,1610612743,2007,1,22007,Chicago,53,21,32,0.396,Denver,53,33,20,0.623,LOCAL
2008-02-22,20700807,1610612739,1610612764,2007,1,22007,Cleveland,54,30,24,0.556,Washington,53,25,28,0.47200000000000003,LOCAL
2008-02-22,20700806,1610612752,1610612761,2007,1,22007,New York,54,16,38,0.29600000000000004,Toronto,52,29,23,0.5579999999999999,LOCAL
2008-02-22,20700805,1610612754,1610612751,2007,1,22007,Indiana,54,21,33,0.389,New Jersey,54,24,30,0.444,LOCAL
2008-02-22,20700804,1610612753,1610612755,2007,1,22007,Orlando,56,34,22,0.607,Philadelphia,55,24,31,0.436,LOCAL
2008-02-22,20700803,1610612766,1610612758,2007,0,22007,Charlotte,54,19,35,0.35200000000000004,Sacramento,53,25,28,0.47200000000000003,VISITANTE
2008-02-23,20700821,1610612762,1610612737,2007,1,22007,Utah,55,35,20,0.636,Atlanta,53,23,30,0.434,LOCAL
2008-02-23,20700817,1610612751,1610612754,2007,1,22007,New Jersey,55,24,31,0.436,Indiana,55,22,33,0.4,LOCAL
